"OTU_ID"	"BRK01"	"BRK02"	"BRK03"	"BRK04"	"BRK05"	"BRK06"	"BRK07"	"BRK08"	"BRK09"	"BRK10"	"BRK100"	"BRK101"	"BRK102"	"BRK103"	"BRK104"	"BRK105"	"BRK106"	"BRK107"	"BRK108"	"BRK109"	"BRK11"	"BRK110"	"BRK111"	"BRK112"	"BRK113"	"BRK114"	"BRK115"	"BRK117"	"BRK118"	"BRK119"	"BRK12"	"BRK120"	"BRK121"	"BRK122"	"BRK123"	"BRK124"	"BRK125"	"BRK126"	"BRK127"	"BRK128"	"BRK129"	"BRK13"	"BRK130"	"BRK131"	"BRK132"	"BRK133"	"BRK134"	"BRK135"	"BRK14"	"BRK15"	"BRK16"	"BRK17"	"BRK18"	"BRK19"	"BRK20"	"BRK21"	"BRK22"	"BRK23"	"BRK24"	"BRK25"	"BRK26"	"BRK27"	"BRK28"	"BRK29"	"BRK30"	"BRK31"	"BRK32"	"BRK33"	"BRK34"	"BRK35"	"BRK36"	"BRK37"	"BRK38"	"BRK39"	"BRK40"	"BRK41"	"BRK42"	"BRK43"	"BRK44"	"BRK45"	"BRK46"	"BRK47"	"BRK48"	"BRK49"	"BRK50"	"BRK51"	"BRK52"	"BRK53"	"BRK54"	"BRK55"	"BRK56"	"BRK57"	"BRK58"	"BRK59"	"BRK60"	"BRK61"	"BRK62"	"BRK63"	"BRK64"	"BRK65"	"BRK66"	"BRK67"	"BRK68"	"BRK69"	"BRK70"	"BRK71"	"BRK72"	"BRK73"	"BRK74"	"BRK75"	"BRK76"	"BRK77"	"BRK78"	"BRK80"	"BRK81"	"BRK82"	"BRK83"	"BRK84"	"BRK97"	"BRK98"	"BRK99"
"OTU_3403"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	3	0	0	1	0	2	0	1	0	0	0	1	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"OTU_1385"	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"OTU_729"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	5	1	0	0	0	3	0	26	0	0	3	0	2	0	0	0	1	17	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3
"OTU_712"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	7	2	4	1	0	0	0	1	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"OTU_656"	0	0	0	0	1	0	0	0	0	0	4	1	5	11	1	3	5	9	1	23	0	3	12	5	11	26	0	30	4	2	0	7	3	1	4	13	0	1	3	5	9	0	17	11	5	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3
"OTU_1397"	0	0	0	1	3	19	15	1	0	5	1	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	1	0	0	0	18	1	0	0	2	0	0	19	0	9	2	1	1	0	1	0	0	1	1	0	1	0	1	0	1	28	0	0	2	0	9	23	0	3	0	0	0	0	6	5	55	2	0	0	1	0	16	4	39	0	1	0	0	0	0	0	688	1	0	0	0	0	0	0	1	0	0	0	58	0	0	0
"OTU_2074"	0	0	0	0	0	0	0	0	0	0	20	11	1	2	44	4	3	1	0	0	0	5	20	13	0	10	0	1	0	4	0	1	1	0	1	0	0	0	0	22	2	0	1	13	60	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	40
"OTU_857"	126	209	33	62	233	95	51	26	28	66	0	0	0	1	0	1	0	0	0	0	25	0	0	0	0	1	0	0	2	1	9	0	0	0	2	0	0	1	0	1	2	34	2	0	0	0	3	0	39	218	54	2	17	25	6	17	9	32	86	164	32	23	18	2	34	21	52	1	27	15	14	146	254	27	73	1	4	6	2	64	68	205	67	0	6	2	2	40	49	176	28	1	7	11	0	77	61	123	10	2	2	10	0	10	76	1006	27	2	1	2	0	50	76	13	3	0	0	68	0	0	0
"OTU_2257"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	4	0	5	2	0	0	0	9	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1072"	0	0	0	0	0	0	0	0	0	0	2	2	3	1	8	3	3	0	1	1	0	0	3	2	2	6	0	14	0	0	0	3	35	6	10	4	0	1	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	8
"OTU_1687"	0	3	15	0	1	14	11	0	0	16	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	15	11	0	3	0	0	0	88	12	39	1	2	5	4	1	5	3	0	0	2	26	81	15	0	0	0	7	2	4	0	6	5	2	0	1	4	5	0	1	1	13	0	10	8	1	11	0	0	9	0	0	0	1	6	56	12	43	0	21	0	1	1	5	3	36	1	0	0	5	0	0	0
"OTU_2575"	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	3	0	2	1	0	1	0	0	1	0	1	4	2	4	1	1	2	1	0	1	5	2	5	1	2	0	1	0	4	0	0	5	1	2	2	0	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
"OTU_3006"	0	0	0	0	0	0	0	0	0	0	1	0	0	24	0	4	4	23	6	13	0	0	2	4	1	7	1	264	6	1	0	64	68	79	21	767	8	0	8	69	0	0	33	2	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
"OTU_3435"	0	0	0	0	0	0	2	0	0	0	20	22	94	37	10	86	33	11	32	68	0	15	12	2	19	24	0	12	3	0	0	5	21	23	6	16	1	0	2	6	126	0	105	26	5	56	11	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	72	31	3
"OTU_482"	0	0	0	0	0	0	0	0	0	0	0	4	1	2	2	0	2	0	2	1	0	1	1	0	1	1	0	0	0	0	0	0	7	0	4	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4
"OTU_1341"	0	1	0	2	1	0	1	0	0	0	1	2	7	53	2	27	3	79	7	54	0	0	1	6	5	42	1	857	15	2	0	158	163	170	59	2360	27	7	17	192	17	0	91	1	3	16	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	3	2	0	2	0	0	0	5	0	0	0	0	0	0	0	0	3	0	4
"OTU_3204"	0	0	1	1	0	1	1	0	0	0	550	638	196	158	1025	313	258	548	56	58	1	750	384	166	146	461	2	5	3	2	1	1	2	1	64	2	2	9	44	301	418	1	100	501	1093	91	414	1	1	1	0	0	0	0	0	1	1	0	0	1	3	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	2	1	1	1	0	0	2	0	0	0	0	1	1	1	0	0	1	0	0	0	2	0	0	0	0	0	4	0	1	2	0	0	1	1	0	0	0	0	0	446	498	594
"OTU_1763"	12	5	427	3	10	4	4	1	9	2	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	0	1	0	491	1	0	1	0	1	0	0	1	0	1	41	0	3	1	2	1	0	2	1	3	6	958	42	16	3	8	10	7	8	3	8	21	1	118	11	3	2	1	6	63	2	1	1	26	34	2	50	61	18	9	3	1	27	3	112	2	3	0	4	2	1	4	213	2	40	3	279	0	1	142	20	7	49	4	11	7	1	0	77	106	2	2	2	3	0	0	17	0	0	1
"OTU_2318"	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	4	0	0	0	0	1	0	2	3	1	0	1	0	0	1	0	1	0	0	0	0	2	0	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
"OTU_1059"	8	1058	3	16	2	0	1	0	491	2	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	10	1	2	0	0	0	11	2	0	57	0	0	2	0	0	145	0	0	0	1	0	1	0	3	0	2	6	5	0	0	6	124	0	0	1	0	11	0	1	0	4	0	0	1	2	0	0	0	1	0	2	3	1	1	1	0	1	1	4	0	0	0	0	0	4	0	0	0
"OTU_1290"	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	2	16	0	5	0	0	0	0	0	11	4	4	0	3	7	10	2	7	1	0	2	1	0	0	7	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"OTU_3146"	0	0	0	0	11	3	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	7	0	0	0	0	0	4	15	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	1	0	0	5	1	33	0	0	0	0	0	0	0
"OTU_1594"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	2	0	0	0	1	0	1	0	171	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	129	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	1	1
"OTU_2727"	0	0	0	0	0	0	0	0	0	0	2	3	2	0	15	1	0	2	0	0	0	9	10	6	0	2	0	3	0	6	0	1	2	1	0	0	0	0	0	15	3	0	4	6	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	9
"OTU_2960"	0	0	0	0	0	0	0	0	0	0	10	4	2	0	10	5	2	7	1	1	0	2	8	4	2	5	0	0	0	0	0	0	0	0	0	1	0	0	0	13	4	0	0	10	21	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	13
"OTU_3440"	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	128	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
"OTU_1567"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	1	0	0	1	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	7	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"OTU_1930"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0	1	0	0	0	2	1	1	0	1	1	0	0	1	3	3	2	0	0	3	1	0	0	0	23	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0
"OTU_3418"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	1	0	2	1	0	1	0	0	0	1	0	0	3	6	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_435"	0	1	0	0	0	0	0	0	0	0	7	1	0	4	3	5	0	5	0	0	0	2	3	1	0	1	0	11	2	16	0	2	0	1	2	0	3	2	3	20	5	0	7	14	5	2	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	9	8
"OTU_1461"	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	4
"OTU_2661"	0	0	0	1	0	0	0	1	0	0	4	11	4	26	12	15	5	14	11	23	0	4	23	8	28	24	3	35	9	3	0	23	15	51	75	62	1	1	81	108	52	0	37	52	38	62	14	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	10	6	6
"OTU_1967"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0
"OTU_2087"	0	2	4	1	3	10	3	2	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	19	0	0	1	0	0	3	1	13	2	4	2	0	0	9	1	3	0	1	0	1	6	3	7	3	0	0	0	0	7	1	4	8	2	0	0	0	1	3	1	0	0	0	0	0	1	2	1	1	0	0	0	2	0	1	18	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0
"OTU_2137"	0	0	6	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	13	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	107	0	0	9	0	9	7	0	0	11	0	0	0	0	0	6	0	0	0	0	0	4	62	0	76	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0
"OTU_2578"	0	1	1	0	2	0	2	0	0	1	225	149	67	47	278	69	18	138	46	35	0	32	287	182	105	194	7	196	21	300	0	161	35	47	84	19	10	38	73	473	142	0	107	265	321	60	299	13	1	1	1	0	2	0	0	2	1	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	1	0	1	1	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	2	0	0	0	0	0	1	2	1	1	3	3	0	0	0	0	1	0	1	2	0	0	0	198	285	134
"OTU_899"	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	8	3	0	0	1	1	0	0	0	0	4	0	0	1	1	0	1	0	2	3	1	3	0	0	0	0	2	0	1	0	1	2	0	1	1	0	3	1	0	1	1	0	0	0	15	0	0	0	0	0	2	3	0	0	0	0	6	0	0	0
"OTU_3030"	1	0	3	5	23	2	1	0	0	41	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	6	33	0	0	2	1	0	0	2	0	10	10	0	25	0	0	2	2	1	0	0	2	0	23	48	0	0	2	15	0	1	0	1	48	0	1	4	6	3	0	3	1	0	1	12	1	0	1	0	0	1	0	3	1	4	0	6	20	18	0	1	6	1	15	12	9	0	0	0	1	0	0	0
"OTU_2602"	0	0	0	0	0	0	0	0	0	0	3	2	6	3	0	8	0	9	4	2	0	0	8	0	4	18	0	8	1	0	0	2	0	0	4	11	2	0	0	7	10	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0
"OTU_394"	22	40	32	11	9	0	9	5	4	66	1	0	0	0	0	0	0	0	0	3	22	0	0	0	0	0	2	1	1	0	18	1	0	0	0	0	1	0	0	0	0	5	0	0	0	0	4	2	8	8	2	3	5	11	9	9	4	4	3	41	22	83	8	4	4	3	6	5	15	12	38	13	4	1	10	19	21	10	1	3	10	6	5	25	49	20	15	0	2	9	2	13	17	6	42	2	9	10	3	5	17	24	39	6	8	41	4	17	0	24	25	12	5	6	4	0	0	2	0	0	1
"OTU_3326"	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	4
"OTU_2240"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	1	0	1	3	0	2	3	0	0	1	11	2	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"OTU_1979"	0	0	0	0	0	0	0	0	0	0	9	27	11	5	2	18	5	23	28	3	0	0	15	0	26	17	0	5	3	0	0	10	1	2	15	70	18	2	4	23	3	0	2	5	6	11	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	6	5	0
"OTU_1871"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	4	1	2	2	0	0	0	5	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"OTU_1013"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	10	3	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2509"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	2	0	0	0	2	0	0	0	0	1	0	0	0	3	1	5	30	6	0	0	1	0	7	0	1	5	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_602"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	2	3	1	0	1	2	2	0	0	0	1	2	1	0	0	3	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
"OTU_2794"	0	0	0	0	0	0	0	0	0	0	1	11	0	0	7	2	1	2	1	0	0	2	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4
"OTU_860"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
"OTU_2978"	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0
"OTU_1401"	106	3	72	10	7	33	103	1	16	126	0	0	0	0	0	0	0	0	1	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	154	1	0	0	0	1	0	4	63	38	0	56	1	0	25	182	57	65	65	13	211	50	4	10	1	15	5	46	19	38	32	4	3	4	11	0	78	10	42	18	47	8	1	9	20	0	0	1	82	24	0	15	87	55	2	1	15	37	69	2	58	6	129	197	396	9	52	20	2	3	166	10	902	0	0	0	85	0	0	0
"OTU_763"	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	1	0	0	0	0	0	18	0	0	0	19	0	0	0	0	14	0	0	1	0	0	0	0	1	0	0	4	1	0	0	0	3	1	0	0	1	0	0	5	2	48	0	0	0	0	30	2	0	0	0	0	0	0	0	0
