#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK57	BRK58	BRK59	BRK60	BRK62	BRK65	BRK66	BRK67	BRK69	BRK70	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88
OTU_541	2	0	2	0	1	2	3	0	0	13	0	0	9	1	1	1	14	0	2	14	0	2	2	0	2	1	1	1	0	0	0	8	3	3	1	0	2	6	1	0	4	0	2	0	0	8	1	0	1	0	2	2	3	2	0	6	5	0	2	2	0	5	2	1	2	3	58	76
OTU_542	0	2	3	0	0	0	0	1	0	2	0	4	0	0	0	0	0	6	0	3	9	1	0	0	0	3	4	0	0	1	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	4	1	1	0	0	0	1
OTU_543	0	0	16	0	0	25	0	19	0	0	0	0	0	0	43	29	14	0	9	35	57	2	4	62	0	0	0	0	0	0	0	0	0	0	1	2	0	4	7	62	1	0	2	3	39	1	0	0	1	14	20	2	0	4	33	20	9	77	72	10	14	15	4	0	0	0	0	0
OTU_544	51	4	2	2	1	1	11	9	4	12	0	29	4	2	40	1	61	21	4	5	335	46	12	5	5	13	294	39	1	26	2	14	124	5	4	24	39	64	312	37	17	16	0	7	2	7	3	19	0	25	25	0	0	2	1	4	2	1	70	2	4	1	10	36	4	1	0	0
OTU_545	0	0	3	0	16	21	1	0	14	0	0	19	5	3	2	0	1	0	5	7	0	4	6	0	22	18	0	1	0	2	4	11	1	3	0	0	0	24	0	0	1	0	6	11	0	0	0	1	2	0	0	2	0	7	0	3	1	1	7	3	4	4	3	1	0	2	0	1
OTU_546	0	0	128	0	0	0	0	0	0	0	0	0	0	0	98	62	87	4	50	133	94	16	53	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_547	0	0	0	0	33	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	55	0	10	42	14	6	26	6	47	5	167	0	0	44	32	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_548	3	2	29	0	6	17	0	12	2	4	0	0	3	7	6	6	5	0	3	5	6	1	16	10	2	3	1	0	6	4	1	5	13	4	11	0	1	1	0	12	5	0	2	16	4	2	6	0	8	2	9	1	0	10	2	11	18	7	17	6	1	11	7	1	0	0	1	0
OTU_549	5	1	2	0	1	0	2	3	1	0	0	3	0	1	1	0	0	0	0	0	0	0	12	0	1	1	0	1	0	1	0	1	0	0	2	0	0	1	0	0	7	0	0	35	1	0	1	0	0	0	1	1	0	2	1	0	0	0	0	2	0	0	4	0	0	0	0	0
OTU_550	0	0	0	0	0	0	0	13	4	16	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2	0	0	0	0	12	5	3	4	1	0	20	5	3	0	5	0	0
OTU_551	1	9	15	1	13	4	0	0	3	1	0	0	1	0	0	0	0	0	0	0	2	0	3	0	0	2	0	0	7	1	0	1	0	0	3	1	0	0	0	5	7	0	3	14	0	0	8	1	6	0	12	1	0	7	29	2	11	1	4	4	5	1	3	2	0	8	55	48
OTU_552	0	0	1	0	7	0	3	0	0	0	0	0	0	5	0	3	0	0	1	2	0	3	33	1	1	1	0	0	0	0	1	1	0	18	5	0	3	0	0	0	10	0	10	23	1	3	5	0	1	0	0	23	0	5	2	0	4	0	0	2	5	3	5	0	0	0	0	0
OTU_553	0	7	8	0	0	14	0	10	3	2	0	0	1	1	20	0	0	0	0	3	10	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	5	5	6	0	1	0	8	3	0	0	1	1	2	0	12	23	0	0	1	0	7	0	0	0	0
OTU_554	1	1	4	2	3	4	0	0	2	1	0	2	3	1	2	3	7	2	3	3	1	3	2	0	0	4	1	3	3	2	1	1	1	1	1	1	1	0	4	3	0	0	6	2	1	2	0	0	3	4	10	1	6	2	4	3	1	1	2	2	2	4	3	2	0	2	1634	1611
OTU_555	16	2	19	3	129	201	11	5	60	1	2	150	34	5	12	12	9	6	83	26	0	7	8	1	306	305	0	5	1	38	61	163	2	3	3	0	3	283	6	12	0	0	5	4	0	2	5	0	1	0	1	1	0	3	10	3	3	3	30	7	19	9	0	4	1	3	0	0
OTU_556	0	0	27	2	53	20	19	21	38	9	0	9	0	17	16	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	53	23	38	48	7	6	15	47	30	44	13	25	3	0	1
OTU_557	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	3	3	44	5	28	49	16	3	31	3	0	0	0	0	0
OTU_558	6	22	1	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	4	55	16	0	9	4	2	18	27	0	32	2	9	0	49	0	14	16	0	1	21	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_559	0	1	1	1	6	2	3	0	7	0	0	15	1	5	1	3	0	0	6	6	1	2	4	0	8	7	0	3	0	1	4	0	0	5	1	0	4	2	0	0	2	0	13	4	1	0	3	0	1	0	0	3	0	2	1	1	2	2	0	4	6	1	5	1	0	3	0	0
OTU_560	2	0	1	0	8	3	6	3	16	11	4	17	0	5	6	26	6	0	3	0	5	56	102	1	8	4	9	158	31	10	35	10	10	53	108	1	29	2	13	6	33	0	14	25	3	17	15	0	6	9	0	13	0	28	10	5	29	1	0	6	63	25	46	6	3	15	0	0
OTU_561	1	0	0	0	7	0	8	0	0	0	0	4	3	3	0	2	0	0	3	3	0	15	13	0	1	6	0	1	0	1	4	1	0	22	2	0	2	4	0	0	5	0	19	22	0	2	1	0	0	1	0	35	0	7	4	2	4	0	1	5	1	1	6	0	0	1	1	1
OTU_562	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	25	0	9	49	43	15	3	0	1	73	8	7	0	10	68	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_563	0	0	0	0	0	0	4	5	11	0	0	5	7	34	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	22	1	1	14	0	13	1	2	34	0	19	8	0	8	3	2	38	11	1	8	1	3	41	0	0
OTU_564	0	1	0	0	1	0	0	0	3	0	0	0	0	3	0	6	0	0	3	2	0	1	0	0	4	0	0	0	1	0	1	1	0	10	0	0	0	0	0	0	3	0	2	0	0	0	16	0	3	0	0	1	0	0	2	0	2	0	0	6	3	0	8	0	0	6	0	0
OTU_565	0	7	23	0	1	93	0	7	4	195	0	1	116	7	0	0	110	0	2	154	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	1	10	1	78	2	0	7	0	12	4	0	8	0	8	0	0	0	0	0	6	15	2	1	4	2	2
OTU_566	0	3	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	6	6	0	0	0	0	0	9	0	1	5	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_567	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	6	0	0	4	0	0	2	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	5	6	0	6	0	0	3	9	0	19	0	0	7	0	0
OTU_568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	121
OTU_569	0	0	10	0	45	7	0	0	6	1	0	0	2	12	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	13	38	9	27	0	6	1	17	5	17	1	0	4	1	0
OTU_570	0	0	0	3	0	0	0	2	0	0	1	4	1	2	0	0	0	0	0	2	0	3	5	0	1	0	0	0	0	0	0	0	0	6	0	0	2	2	0	0	0	0	0	69	0	0	0	0	0	1	0	1	0	3	0	0	4	1	0	0	0	0	0	0	0	0	0	0
OTU_571	0	0	0	0	0	27	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0	9	9	116	29	0	6	19	29	10	29	6	40	14	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_572	5	1	3	0	21	13	6	1	7	3	1	8	5	3	5	3	0	0	5	52	2	5	13	0	4	5	0	0	2	2	7	16	1	23	0	0	0	2	12	0	2	0	24	16	0	23	5	0	2	0	1	25	0	30	10	11	14	0	0	2	14	16	14	1	1	5	1	0
OTU_573	0	0	0	0	9	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	8	8	61	8	51	7	1	1	10	13	22	31	0	5	12	5	76	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_574	0	0	0	0	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	128	1	40	98	57	135	74	3	17	192	27	50	0	76	76	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU_575	0	0	17	0	29	3	0	2	3	1	0	0	1	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	3	11	1	22	1	6	1	12	1	6	0	0	2	0	0
OTU_576	0	0	0	0	0	6	5	1	7	0	0	2	8	32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	31	0	0	18	0	4	2	0	46	0	5	4	0	7	0	1	5	6	0	4	0	0	14	0	0
OTU_577	0	0	0	2	26	19	2	0	0	0	0	0	0	58	0	8	1	0	54	11	1	2	23	1	71	10	0	5	0	1	34	7	2	26	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_578	0	0	0	0	0	0	2	2	26	1	0	76	19	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	4	0	0	2	7	2	6	2	0	1	0	2	0	0
OTU_579	0	0	30	0	51	8	0	12	18	6	0	6	14	6	13	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	15	27	12	45	8	25	18	41	13	42	8	0	9	0	0
OTU_580	27	7	4	7	19	0	5	10	24	17	2	28	2	1	14	24	13	1	18	4	24	57	41	5	7	1	16	96	18	16	27	4	10	38	33	0	33	2	33	4	11	0	6	17	2	15	13	0	5	24	5	14	0	13	23	9	11	6	2	4	21	7	15	6	4	5	0	0
OTU_581	0	0	1	0	0	16	0	0	0	9	0	1	13	1	0	0	12	0	0	14	0	0	1	0	0	0	1	0	2	0	0	19	0	1	1	0	0	11	0	1	1	0	0	0	0	10	1	0	0	1	2	1	0	0	1	4	3	0	2	0	0	4	1	0	0	0	0	0
OTU_582	0	0	21	0	0	0	0	0	0	0	0	0	0	0	74	17	80	2	54	12	199	197	46	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_583	1	1	1	5	1	0	6	1	0	0	1	1	1	5	5	2	2	0	0	0	1	11	8	1	0	3	5	4	26	0	8	1	1	10	6	3	21	2	5	1	3	4	16	5	1	5	0	1	9	2	3	3	0	12	2	0	8	1	0	0	2	0	4	2	1	3	0	0
OTU_584	1	46	3	0	9	0	0	1	54	2	0	0	0	3	0	56	1	0	12	1	0	0	5	0	23	0	0	0	4	0	6	0	0	2	2	0	0	1	3	1	22	0	0	2	2	0	41	0	15	1	1	4	0	3	3	1	14	0	0	25	9	0	0	0	0	9	0	1
OTU_585	45	4	19	1	3	23	6	7	14	29	0	12	24	1	23	7	16	36	3	35	26	46	6	29	9	2	24	14	8	61	6	9	17	3	3	0	33	21	54	6	26	4	11	7	7	20	4	0	4	30	13	1	0	3	4	17	2	47	17	4	7	4	11	39	3	4	0	0
OTU_586	177	24	28	4	12	24	9	75	43	0	0	0	0	0	0	0	0	0	0	0	0	3	28	12	27	13	100	24	6	20	10	12	41	5	6	2	3	11	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_587	7	9	9	4	44	6	18	15	33	0	0	0	0	0	0	0	0	0	0	0	0	34	108	3	21	9	4	133	11	1	26	14	8	48	60	1	23	19	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_588	0	14	0	0	22	0	0	0	7	0	0	0	0	7	0	18	0	0	3	2	0	0	24	0	4	0	0	0	7	0	3	0	1	10	25	0	0	0	0	0	15	0	4	6	1	0	18	0	50	0	1	0	0	2	9	0	16	0	0	9	17	0	23	0	0	3	0	0
OTU_589	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	14	25	28	4	1	20	0	0	0	0	0	0
OTU_590	29	11	31	0	0	17	3	45	50	127	0	24	44	6	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26	19	0	4	2	0
OTU_591	0	0	0	0	0	35	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	36	11	0	0	22	0	28	57	3	1	30	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_592	3	3	3	2	0	0	0	0	6	7	1	166	1	5	14	1	3	0	29	1	13	8	9	1	5	1	0	12	7	0	0	0	0	5	2	0	2	1	10	14	32	0	16	18	4	9	1	0	2	5	0	2	0	4	4	9	4	5	1	2	12	59	24	4	3	3	0	0
OTU_593	0	0	0	0	0	4	7	7	6	0	2	37	23	53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	62	0	3	14	1	14	0	0	51	0	25	20	0	11	5	3	23	8	2	13	2	4	31	0	0
OTU_594	0	0	7	13	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	20	25	239	54	21	70	8	26	98	131	0	66	17	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_595	0	0	0	0	0	0	7	2	72	0	0	49	7	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	1	8	0	46	18	0	0	9	0	7	1	0	57	0	99	9	1	30	5	2	99	13	3	17	0	0	26	0	0
OTU_596	3	0	0	0	0	14	0	2	0	3	0	0	14	0	0	4	1	0	1	29	4	1	1	6	3	1	7	1	0	1	0	18	0	2	0	0	2	0	1	1	1	0	2	1	1	5	6	0	0	1	1	2	0	1	1	4	0	4	1	3	0	3	2	4	7	1	0	1
OTU_597	0	0	43	6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	35	37	3	55	50	12	33	60	29	62	13	1	44	34	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_598	9	80	6	129	152	0	36	4	151	3	13	39	0	162	4	95	9	1	59	2	13	43	136	5	48	2	10	36	517	10	226	4	4	301	108	0	13	6	15	0	246	0	501	34	2	1	170	1	710	16	9	1	0	46	355	8	132	3	2	209	169	2	490	5	0	756	0	4
OTU_599	8	5	5	0	5	4	1	10	7	3	1	7	2	2	4	2	1	0	10	0	3	13	10	0	3	1	1	17	1	0	1	2	8	14	3	0	2	1	19	1	15	0	2	14	1	12	2	0	0	2	0	2	0	8	2	12	6	2	0	2	5	15	5	5	0	0	0	0
OTU_600	40	21	8	0	0	0	0	0	0	0	0	0	4	2	44	20	10	0	4	25	46	17	8	63	8	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_601	12	16	14	0	0	4	0	21	20	58	0	5	38	1	35	46	41	1	4	57	25	5	19	98	16	11	34	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	25	17	0	0	6	5	44	54	45	43	10	5	26	9	23	1	6	2	1
OTU_602	0	5	0	0	0	0	0	7	3	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0
OTU_603	9	2	0	0	0	5	0	8	6	20	0	0	16	1	3	11	13	0	2	21	2	1	0	8	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	1	12	5	2	7	0	1	9	1	0	0	1	0	0
OTU_604	0	0	100	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	4	4	17	48	24	2	81	83	65	126	7	22	88	135	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_605	0	0	0	1	0	3	1	0	1	0	0	1	2	0	0	0	0	0	0	5	0	0	1	0	1	11	0	0	0	0	1	2	1	3	0	0	4	18	0	0	1	0	4	4	1	0	2	1	0	0	0	3	0	4	0	0	2	2	0	2	2	0	1	0	0	0	0	0
OTU_606	0	0	0	0	0	0	4	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	3	0	0	0	0	19	0	42	2	1	10	1	9	14	2	0	1	0	0	1	0	0
OTU_607	0	0	47	2	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	81	62	19	21	25	30	33	73	119	66	178	1	11	36	83	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_608	0	0	69	0	0	0	0	0	0	0	0	0	0	0	41	31	58	0	20	38	40	1	13	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_609	9	0	1	1	2	4	5	1	0	5	0	13	4	1	2	2	0	2	4	0	7	22	13	4	0	8	50	20	6	3	3	15	1	10	4	12	1	3	40	1	14	4	2	5	3	45	27	2	0	6	2	10	0	8	3	20	14	4	3	4	14	6	21	9	31	5	2	0
OTU_610	9	3	2	1	8	0	0	3	1	2	0	5	0	0	4	6	5	0	6	0	4	14	15	0	0	0	2	25	3	1	16	0	7	23	1	0	10	0	8	3	2	0	5	22	1	2	2	0	0	5	1	1	0	4	30	1	3	3	1	0	10	2	1	0	1	0	0	0
OTU_611	41	22	27	44	359	108	307	51	297	4	23	140	75	492	83	96	28	22	676	164	11	194	709	21	379	159	9	60	86	240	372	104	47	1234	111	2	133	233	38	39	309	1	1205	365	5	16	529	3	260	3	34	735	0	483	105	20	267	42	76	740	544	43	324	49	13	574	1	0
OTU_612	5	0	1	19	37	9	43	6	4	0	0	50	27	68	5	10	2	0	37	15	0	13	44	1	10	121	0	17	2	21	121	5	3	81	5	0	139	26	5	2	15	0	83	27	0	0	6	0	13	2	1	37	0	18	25	0	13	2	1	18	8	2	17	1	0	85	0	1
OTU_613	0	0	13	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	90	7	0	0	1	4	30	13	0	0	0	3	47	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_614	3	4	14	0	5	9	0	4	3	1	0	1	5	0	5	2	0	0	7	1	2	1	11	6	0	1	1	2	9	10	0	2	14	4	15	0	1	1	2	3	2	0	3	17	4	0	2	0	6	5	1	1	0	3	0	4	8	2	5	1	6	0	1	5	0	0	0	0
OTU_615	33	7	6	9	17	2	1	5	9	8	0	19	0	2	12	27	7	1	10	4	11	63	23	2	3	3	9	56	16	10	14	4	9	20	39	0	28	0	24	3	20	0	6	12	7	14	17	1	1	8	0	7	0	17	18	6	11	4	0	2	27	7	14	4	4	7	0	2
OTU_616	0	0	17	0	0	0	0	0	0	0	0	0	0	0	34	27	9	3	10	2	30	14	25	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_617	37	155	1	0	0	0	0	184	114	66	1	25	55	23	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	59	2	72	2	7
OTU_618	0	2	8	0	0	2	0	4	2	1	0	0	1	2	3	4	0	0	5	0	2	0	2	6	1	0	0	0	1	3	0	0	5	1	2	0	0	0	0	7	2	0	0	3	2	0	2	0	0	0	3	1	0	2	6	0	0	2	0	2	4	1	0	1	0	2	0	0
OTU_619	25	26	14	0	0	61	0	62	46	111	0	8	45	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	51	19	43	15	7	47	9	27	0	14	0	0
OTU_620	6	6	3	0	0	12	0	50	8	6	0	0	2	0	39	1	5	0	1	1	22	3	10	60	6	1	13	0	0	8	1	4	26	4	1	0	0	1	9	20	8	0	2	3	21	7	0	0	0	11	0	2	0	2	4	12	2	54	19	0	1	4	6	8	0	1	0	0
OTU_621	8	50	159	1	7	92	1	213	73	68	0	8	63	9	174	20	55	0	24	44	69	6	28	256	32	32	16	5	6	71	2	15	179	12	8	2	1	13	31	245	15	0	3	12	92	3	7	6	4	50	65	3	0	6	20	126	34	164	304	26	14	91	10	50	0	12	1	1
OTU_622	0	0	0	0	2	1	1	1	33	1	3	3	1	8	0	32	0	0	8	0	0	5	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	1	0	4	27	0	17	3	1	30	30	0	19	8	2	29	0	0
OTU_623	0	0	2	3	43	27	47	3	9	0	2	38	11	36	0	5	5	0	24	16	0	11	31	3	29	33	0	6	1	6	12	24	0	43	3	0	13	53	1	1	8	0	60	38	0	1	7	1	5	0	1	29	0	32	9	0	6	2	2	5	26	2	15	1	0	7	0	0
OTU_624	1	0	0	0	19	18	0	0	0	0	0	0	0	0	1	12	0	1	23	14	1	14	125	0	14	3	0	10	0	1	24	8	1	27	4	0	3	5	0	1	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_625	0	0	0	0	0	2	0	10	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	2	0	1	1	18	6	3	3	1	1	15	3	0	1	2	1	0
OTU_626	0	0	0	0	0	12	2	19	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	5	19	0	4	3	9	10	4	9	12	4	15	10	2	0	6	0	1
OTU_627	47	2	5	4	1	2	1	6	3	6	1	55	1	2	10	0	3	0	11	0	25	15	2	0	0	5	16	13	6	4	2	1	14	9	3	0	10	0	38	0	7	0	1	1	7	3	2	0	3	24	0	0	0	4	8	0	2	2	0	0	5	2	4	1	1	2	0	0
OTU_628	2	0	1	4	47	3	15	2	5	0	0	9	2	4	4	4	0	0	6	8	2	7	15	1	2	8	1	4	0	1	8	1	4	55	0	0	10	7	4	3	3	0	43	20	0	0	3	0	1	0	0	10	0	23	11	0	1	0	1	2	14	1	6	0	0	2	0	1
OTU_629	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	79	37	70	50	12	77	0	0	0	0	0	0
OTU_630	10	3	3	1	0	0	0	0	0	2	0	0	32	2	1	11	16	1	1	48	1	0	1	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_631	0	0	0	0	1	1	1	0	22	1	0	0	0	11	1	29	1	0	14	0	0	1	35	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	1	0	12	6	0	30	0	1	47	7	1	30	0	0	16	0	0
OTU_632	11	39	47	17	20	3	0	13	10	3	1	7	10	22	13	17	6	1	19	0	27	7	48	28	3	40	25	1	236	57	22	4	27	19	49	25	0	3	4	13	19	0	28	92	13	2	9	18	113	44	88	2	2	18	77	7	30	17	13	8	23	1	7	13	0	13	3	2
OTU_633	69	17	20	0	2	4	2	8	17	4	1	8	5	3	44	5	19	1	13	3	37	24	15	2	5	2	8	31	0	12	1	7	53	6	5	0	6	2	43	18	9	0	1	7	19	10	2	0	3	15	3	4	0	1	2	9	2	5	2	2	6	9	8	4	2	0	0	0
OTU_634	7	31	88	0	44	62	1	92	41	64	0	6	64	10	119	12	28	0	16	94	43	4	8	126	34	44	7	5	7	41	15	43	114	18	13	0	0	17	14	109	15	0	4	13	48	5	5	4	6	25	51	2	0	8	108	71	21	69	182	10	35	52	30	25	0	15	2	0
OTU_635	15	2	6	14	2	2	4	8	2	6	1	5	2	13	8	2	2	0	19	0	7	46	40	6	2	4	1	29	3	3	1	0	2	18	12	0	0	10	8	3	10	0	0	25	0	2	0	0	0	0	2	5	0	13	2	2	4	0	1	3	24	3	86	2	0	0	1	1
OTU_636	2	1	1	22	9	2	42	2	26	0	1	277	2	278	1	3	2	0	44	1	0	13	8	0	25	78	0	7	0	12	163	0	1	20	0	0	10	57	3	2	3	0	155	11	0	0	6	0	9	3	1	22	1	42	23	1	17	2	0	63	13	0	19	0	0	129	0	0
