OTU_ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK16	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96
OTU_3972	4	5	3	7	4	11	3	5	0	1	0	0	0	0	0	0	6	8	8	8	6	6	5	8	1	3	2	4	9	4	2	3	0	0	0	0	0	1	1	0	31	20	21	28	21	18	18	37	0	1	2	4	0	0	4	3	1	0	0	1	3	1	1	3	6	4	3	6	4	2	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
OTU_3973	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	2	1	2	5	1	0	1	1	4	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3974	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2	3	7	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3975	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	18	23	20	21	24	25	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_3976	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	2	4	4	3	7	5	9	2	2	2	2	2	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	1	0	1	1	0	0	4	10	2	4	3	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3977	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	1	17	21	19	19	16	12	21	20	1	0	2	1	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	9	4	5	5	1	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_3978	4	9	7	7	8	2	8	6	0	0	0	0	0	0	0	0	4	3	4	0	3	5	3	1	4	1	5	0	1	2	1	2	0	0	0	2	1	1	0	1	4	7	5	4	4	0	7	4	6	4	2	3	5	4	4	2	0	3	2	0	2	1	2	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3979	2	3	1	1	2	1	1	2	0	0	0	0	0	0	2	0	10	9	5	5	8	3	2	4	2	1	4	2	1	0	2	1	0	0	0	0	0	0	0	0	1	2	6	3	0	2	0	3	0	2	1	4	0	2	0	1	0	0	1	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU_3980	47	38	78	41	42	46	25	40	0	1	0	2	1	0	2	1	96	108	102	105	92	91	133	82	0	0	0	2	1	0	2	2	13	6	5	11	12	15	9	11	11	11	8	5	6	12	2	4	130	103	121	87	141	111	102	99	29	25	39	41	25	35	39	21	1	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	1	0	2	1	0	1	0
OTU_3981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	3	11	4	9	18	8	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3982	0	0	0	0	0	0	0	0	2	6	7	4	8	4	7	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	5	0	2	2	4	3	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3983	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	21	17	21	8	14	20	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_3984	1	3	3	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	8	11	16	13	16	22	8	0	0	0	0	0	0	0	0	19	8	7	8	5	11	10	8	11	13	7	7	17	16	10	9	0	2	1	3	1	2	0	2	1	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_3985	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	3	4	4	6	7	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3986	1	3	6	0	1	1	2	3	1	0	1	0	4	0	0	1	0	2	1	0	0	2	2	2	8	4	3	5	3	9	1	7	3	1	0	0	1	1	0	0	2	0	1	2	0	1	2	4	13	10	10	9	10	12	7	9	2	7	6	6	6	7	4	7	2	2	0	1	1	0	2	1	0	0	0	2	0	0	1	496	425	454	538	420	470	464	471	1	0	0	1	0	1	0	0
OTU_3987	4	4	0	1	6	1	0	2	1	1	2	1	4	2	2	4	3	6	6	3	3	3	5	7	1	0	0	0	0	0	0	0	3	8	2	4	1	7	5	12	29	18	14	20	23	24	15	17	5	6	3	3	4	4	6	5	0	2	7	4	5	1	3	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3988	6	11	2	6	6	13	16	18	1	0	0	0	0	0	0	0	7	6	10	1	5	3	4	8	0	4	2	6	2	3	1	4	1	10	1	2	1	7	11	9	4	3	5	4	1	5	2	1	4	5	4	4	4	4	6	4	2	2	3	1	1	2	1	4	2	5	5	1	4	6	3	10	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_3989	10	5	9	6	8	8	3	3	0	0	0	0	0	0	0	0	6	7	7	8	7	4	11	15	0	2	2	1	2	3	0	1	0	2	0	0	0	2	2	3	0	5	5	1	8	2	2	2	3	4	4	1	3	1	2	3	2	0	4	1	3	0	1	1	4	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	3	2	3	3	4	6	0	0	0	0	0	0	1	0
OTU_3991	0	1	0	1	0	0	0	0	17	34	26	28	24	29	29	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_3992	4	4	6	4	6	7	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3993	12	58	33	44	29	52	43	46	1	0	0	1	0	0	0	1	9	12	8	10	12	6	5	5	3	3	3	10	7	3	4	7	4	7	1	7	11	13	12	14	33	23	30	34	21	42	16	39	1	2	2	0	0	4	2	2	4	2	4	4	1	8	5	6	15	4	16	16	25	21	17	27	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
OTU_3994	3	2	4	10	8	9	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	8	5	7	6	9	10	4	0	0	1	1	0	0	0	0	13	4	6	7	8	9	9	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3996	135	449	257	413	287	513	384	511	1	1	2	0	1	1	2	2	0	2	0	0	0	0	1	1	8	20	26	30	30	25	21	17	41	211	4	172	116	197	237	235	22	14	20	18	9	18	8	21	53	188	115	151	101	163	145	111	2	1	5	9	4	5	3	3	46	42	38	34	75	61	67	74	0	1	0	0	0	0	1	1	0	2	0	1	0	0	2	1	1	0	1	1	0	0	1
OTU_3997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	12	10	4	9	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3998	2	14	4	6	10	6	10	14	0	2	2	0	0	1	3	1	62	75	67	56	48	65	51	66	2	7	5	5	7	10	6	6	4	22	1	19	13	21	30	37	50	32	40	37	31	50	25	57	3	24	12	16	14	29	12	15	16	27	23	26	22	27	16	30	24	24	20	12	44	42	28	44	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	2	1	0	0	0	1	0
OTU_3999	0	0	0	0	1	1	2	0	15	25	30	25	23	18	19	16	0	1	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	2	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OTU_4000	0	1	0	1	0	0	0	0	2	0	1	0	0	2	0	1	2	1	2	2	2	4	0	2	0	0	2	0	1	1	1	3	3	0	0	0	1	1	0	0	397	311	322	286	273	270	225	305	3	2	1	1	2	4	2	0	12	15	15	17	8	12	10	14	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	0	1	0	1	0	2	0	0
OTU_4001	1	2	0	4	1	3	0	2	0	0	1	0	0	0	0	0	11	15	13	8	10	14	9	13	3	2	7	8	8	2	7	4	0	0	0	0	0	1	0	0	5	2	7	5	0	3	0	3	5	2	2	2	4	5	6	10	4	0	5	2	1	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_4002	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	17	32	34	24	23	44	16	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_4003	6	18	15	18	12	11	5	11	1	0	0	2	0	0	0	0	3	3	3	2	1	5	4	4	4	0	2	3	2	5	0	0	1	4	2	0	2	6	6	6	17	11	20	19	12	8	9	14	10	11	6	9	7	18	9	6	3	4	5	3	3	8	1	5	5	2	3	1	2	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4004	2	11	6	6	4	13	15	10	0	4	3	1	4	0	1	1	1	0	2	0	0	0	0	0	1	5	6	6	5	5	2	7	1	13	1	9	2	10	8	10	6	2	2	4	3	2	1	6	1	6	2	6	2	4	7	2	0	0	0	0	1	2	0	0	9	8	4	3	17	23	14	26	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
OTU_4005	42	41	91	49	48	33	30	45	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	2	7	3	3	4	5	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_4006	0	0	0	0	0	0	0	0	40	63	71	69	56	58	57	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_4007	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	3	0	5	3	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4008	44	59	44	46	43	44	33	39	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	6	4	1	6	6	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_4009	0	3	0	0	1	0	0	1	1	3	3	3	3	1	1	4	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	3	1	2	1	1	1	2	1	1	3	2	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_4010	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	2	3	3	2	5	3	10	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	1	0	1	1	1	3	6	3	5	1	8	9	3	8	0	4	1	6	3	2	5	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OTU_4011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	13	12	16	10	9	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4012	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	20	16	26	41	39	14	60	0	1	1	0	0	1	1	2	1	0	5	3	0	5	0	4	0	4	2	1	0	2	2	1	1	3	0	2	1	4	6	2	3	4	7	1	26	18	11	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4013	2	1	0	4	2	4	3	4	0	0	0	0	0	0	1	0	45	50	46	40	39	34	42	35	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2	1	0	0	0	10	10	10	6	7	18	11	9	3	6	9	9	8	11	3	9	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_4014	4	2	1	1	4	6	5	4	4	0	1	1	3	2	3	2	59	58	59	32	63	52	44	48	8	22	14	22	24	18	11	15	0	0	0	0	0	2	0	1	17	15	33	10	14	30	9	42	0	10	11	13	10	17	5	16	5	8	7	5	7	6	16	8	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	15	16	1	10	10	10	2	13	2	0	1	0	0	1	0	1
OTU_4015	0	2	0	2	2	1	0	0	0	0	0	0	0	0	0	0	1	3	2	2	3	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	9	4	7	2	5	4	0	1	1	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4016	0	1	0	0	1	1	4	2	1	2	2	2	0	0	2	3	1	1	1	2	1	2	2	4	7	2	2	1	2	2	5	3	1	0	0	0	0	0	2	0	1	2	0	0	0	0	1	2	4	7	2	5	10	5	6	5	2	3	12	0	3	2	2	5	0	1	0	1	1	2	3	3	0	0	0	1	0	0	0	209	220	216	249	215	227	210	246	0	0	1	0	0	0	0	0
OTU_4017	3	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	7	1	4	1	2	2	5	3	0	1	3	1	1	1	1	1	0	0	0	0	0	0	0	0	2	3	2	3	0	1	5	3	5	6	3	2	2	2	1	2	2	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4018	16	6	33	10	23	18	6	15	6	5	4	13	16	7	6	5	9	4	0	2	3	2	6	4	6	4	5	6	2	6	10	2	38	20	13	26	14	28	22	32	22	36	26	13	34	20	18	26	21	15	17	11	16	13	24	9	17	22	21	21	23	10	9	19	5	1	5	9	2	5	6	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0
OTU_4019	7	9	7	10	8	11	9	14	0	0	0	0	0	1	0	0	19	22	14	18	15	11	13	17	0	0	0	0	1	0	1	0	19	26	4	28	23	60	36	49	33	25	27	23	20	24	16	33	0	3	0	1	0	1	2	2	1	0	1	3	3	1	1	1	1	0	1	1	2	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_4020	4	2	4	2	3	5	3	3	0	0	0	0	0	0	0	0	2	5	6	1	5	2	3	4	1	0	0	0	0	0	0	0	2	3	0	7	4	2	3	0	0	2	2	3	2	1	2	2	3	4	2	1	3	2	1	3	4	4	5	4	2	4	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	2	1	4	4	6	6	0	1	0	0	0	1	0	0
OTU_4022	1	1	0	1	3	2	1	3	39	53	41	48	50	38	30	31	7	8	3	3	6	3	3	7	3	5	2	1	7	2	3	4	2	1	0	0	2	0	1	1	3	1	4	4	3	0	1	2	4	12	9	12	8	11	4	5	12	16	17	21	14	15	22	27	1	1	0	0	2	0	1	1	0	0	0	0	0	0	0	104	114	66	90	84	93	59	156	0	0	1	0	0	1	2	2
OTU_4023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	2	2	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4024	7	4	5	4	4	4	1	3	0	0	0	0	0	0	0	0	2	3	0	0	0	2	0	1	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4025	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30	30	21	24	26	27	23	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	10	9	7	7	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	3	5	2	6	4	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4027	1	0	1	2	0	0	0	0	2	0	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	4	4	7	6	4	9	8	2	2	1	1	2	0	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_4028	12	9	20	12	12	13	13	12	0	0	0	0	0	0	0	0	5	3	2	3	2	4	4	0	1	0	1	0	0	3	3	0	3	1	0	0	1	1	2	1	4	4	2	1	1	0	2	3	0	2	1	0	1	3	0	0	0	0	0	0	1	1	0	0	1	1	2	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_4029	0	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	2	0	0	1	1	0	0	0	0	1	0	0	2	0	1	1	8	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	2	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4030	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	1	2	3	2	1	1	2	1	2	0	1	3	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	2	2	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	0	3	5	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4032	1	2	1	1	1	2	1	1	2	3	2	2	3	3	0	2	161	154	188	181	176	156	198	127	22	14	14	12	4	8	17	9	0	1	0	0	0	0	0	0	2	5	0	3	6	2	0	4	1	0	2	0	0	1	1	0	23	13	20	30	30	21	10	18	12	5	8	11	10	9	8	9	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	1
OTU_4033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	13	2	4	6	7	5	6	4	1	1	1	1	4	3	1	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	18	12	16	8	20	11	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	5	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4035	0	0	0	2	0	0	0	0	0	1	1	1	2	1	1	0	10	9	14	11	12	12	9	14	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	2	1	1	0	0	2	2	2	2	0	1	3	6	3	0	4	0	3	4	3	2	6	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_4036	2	0	1	3	0	2	0	1	0	0	0	0	1	0	0	0	5	2	5	3	3	5	6	5	16	11	15	20	10	13	17	9	6	7	4	7	4	8	9	5	10	14	11	20	15	7	10	18	4	10	5	5	5	7	14	9	11	13	26	22	12	16	12	12	7	4	1	7	9	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_4037	1	0	2	1	2	1	1	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	3	1	0	2	1	1	0	1	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4038	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	2	1	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	1	2	0	0	0	0	0	0	0	22	16	24	28	23	21	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	2	4	5	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
